StatusDateTime,StatusDateTime1,StatusKey,StateDuration
15-Nov-18,23:56:32,outbound call,0
16-Nov-18,0:06:29,logged out,0
16-Nov-18,0:06:29,not ready,226
16-Nov-18,0:10:15,unscheduled break,127
16-Nov-18,0:12:22,available,561
16-Nov-18,0:21:43,break,677
16-Nov-18,0:33:00,available,1562
16-Nov-18,0:59:02,unscheduled break,346
16-Nov-18,1:04:48,available,538
16-Nov-18,1:12:54,Inbound,704
16-Nov-18,1:13:46,on acd call,652
16-Nov-18,1:24:38,acw,42
16-Nov-18,1:25:20,debrief,573
16-Nov-18,1:34:53,available,3
16-Nov-18,1:34:56,on acd call,2136
16-Nov-18,2:10:32,acw,7
16-Nov-18,2:10:39,acw,0
16-Nov-18,17:59:45,logged out,0
16-Nov-18,17:59:45,not ready,106
16-Nov-18,18:01:31,available,200
16-Nov-18,18:04:51,on acd call,135
16-Nov-18,18:06:19,acw,47
16-Nov-18,18:07:06,acw,52
16-Nov-18,18:07:58,available,295
16-Nov-18,18:12:01,Inbound,64
16-Nov-18,18:12:53,on acd call,12
16-Nov-18,18:13:05,acw,20
16-Nov-18,18:13:25,available,559
16-Nov-18,18:22:44,on acd call,1163
16-Nov-18,18:42:07,acw,3
16-Nov-18,18:42:10,debrief,199
16-Nov-18,18:45:29,available,423
16-Nov-18,18:52:32,debrief,456
16-Nov-18,19:00:08,available,1281
16-Nov-18,19:20:36,Inbound,552
16-Nov-18,19:21:29,on acd call,500
16-Nov-18,19:29:49,acw,28
16-Nov-18,19:30:17,available,723
16-Nov-18,19:42:20,unscheduled break,204
16-Nov-18,19:45:44,available,312
16-Nov-18,19:50:56,break,763
16-Nov-18,20:03:39,available,1262
16-Nov-18,20:24:41,unscheduled break,154
16-Nov-18,20:27:15,available,1530
16-Nov-18,20:52:45,on acd call,132
16-Nov-18,20:54:07,acw,50
16-Nov-18,20:54:57,acw,91
16-Nov-18,20:56:28,available,889
16-Nov-18,21:13:33,on acd call,40
16-Nov-18,21:14:14,acw,13
16-Nov-18,21:14:27,available,448
16-Nov-18,21:22:47,on acd call,43
16-Nov-18,21:23:30,acw,168
16-Nov-18,21:26:18,debrief,401
16-Nov-18,21:32:59,meal break,1802
16-Nov-18,22:03:01,available,1665
16-Nov-18,22:30:46,on acd call,90
16-Nov-18,22:31:34,acw,42
16-Nov-18,22:32:16,acw,27
16-Nov-18,22:32:43,available,444
16-Nov-18,22:39:15,Inbound,5257
16-Nov-18,22:40:07,on acd call,4793
17-Nov-18,0:00:00,on acd call,413
17-Nov-18,0:06:53,acw,441
17-Nov-18,0:13:00,Inbound,224
17-Nov-18,0:14:14,available,3
17-Nov-18,0:14:17,on acd call,148
17-Nov-18,0:16:45,acw,15
17-Nov-18,0:17:00,debrief,137
17-Nov-18,0:19:17,break,761
17-Nov-18,0:28:25,Inbound,226
17-Nov-18,0:31:58,available,4
17-Nov-18,0:32:02,on acd call,9
17-Nov-18,0:32:11,acw,10
17-Nov-18,0:32:21,available,303
17-Nov-18,0:38:08,on acd call,46
17-Nov-18,0:38:55,acw,29
17-Nov-18,0:39:24,available,78
17-Nov-18,0:40:42,administration,132
17-Nov-18,0:42:54,system fault,30
17-Nov-18,0:43:20,outbound call,236
17-Nov-18,0:47:17,outbound acw,5
17-Nov-18,0:47:22,available,318
17-Nov-18,0:52:40,on acd call,8
17-Nov-18,0:52:48,acw,17
17-Nov-18,0:53:05,available,116
17-Nov-18,0:55:01,on acd call,10
17-Nov-18,0:55:11,acw,12
17-Nov-18,0:55:23,available,885
17-Nov-18,1:10:08,on acd call,5501
17-Nov-18,2:41:49,acw,24
17-Nov-18,2:42:13,acw,0
17-Nov-18,18:01:10,logged out,0
17-Nov-18,18:01:10,not ready,30
17-Nov-18,18:01:40,available,730
17-Nov-18,18:12:58,Inbound,2160
17-Nov-18,18:13:50,on acd call,2108
17-Nov-18,18:48:58,acw,17
17-Nov-18,18:49:15,available,799
17-Nov-18,19:01:42,Inbound,62
17-Nov-18,19:02:34,on acd call,10
17-Nov-18,19:02:44,acw,18
17-Nov-18,19:03:02,available,408
17-Nov-18,19:20:46,on acd call,44
17-Nov-18,19:21:30,acw,141
17-Nov-18,19:23:51,available,439
17-Nov-18,19:31:10,unscheduled break,224
17-Nov-18,19:34:54,available,623
17-Nov-18,19:44:25,Inbound,855
17-Nov-18,19:45:17,on acd call,803
17-Nov-18,19:58:40,acw,438
17-Nov-18,20:05:58,debrief,433
17-Nov-18,20:13:11,break,602
17-Nov-18,20:23:13,available,158
17-Nov-18,20:25:51,unscheduled break,57
17-Nov-18,20:26:48,available,540
17-Nov-18,20:35:48,on acd call,203
17-Nov-18,20:38:25,acw,45
17-Nov-18,20:39:11,acw,85
17-Nov-18,20:40:36,available,2110
17-Nov-18,21:18:27,on acd call,55
17-Nov-18,21:19:23,acw,196
17-Nov-18,21:22:39,available,456
17-Nov-18,21:30:15,meal break,1949
17-Nov-18,22:02:44,available,834
17-Nov-18,22:15:46,Inbound,777
17-Nov-18,22:16:38,on acd call,725
17-Nov-18,22:28:43,acw,192
17-Nov-18,22:31:55,available,129
17-Nov-18,22:34:01,outbound acw,550
17-Nov-18,22:34:04,outbound call,547
17-Nov-18,22:43:11,outbound acw,21
17-Nov-18,22:43:32,available,1036
17-Nov-18,23:00:48,unscheduled break,488
17-Nov-18,23:08:56,available,1674
17-Nov-18,23:36:50,on acd call,39
17-Nov-18,23:37:29,acw,209
17-Nov-18,23:40:58,available,508
17-Nov-18,23:49:26,debrief,263
17-Nov-18,23:53:49,debrief,0
19-Nov-18,18:45:25,logged out,0
19-Nov-18,18:45:25,not ready,2208
19-Nov-18,19:22:13,not ready,0
27-Nov-18,18:04:25,logged out,0
27-Nov-18,18:04:25,not ready,49
27-Nov-18,18:05:14,available,895
27-Nov-18,18:20:09,unscheduled break,451
27-Nov-18,18:27:40,available,85
27-Nov-18,18:30:21,on acd call,39
27-Nov-18,18:31:00,acw,56
27-Nov-18,18:31:56,available,141
27-Nov-18,18:34:17,on acd call,108
27-Nov-18,18:35:20,acw,45
27-Nov-18,18:36:05,acw,40
27-Nov-18,18:36:45,available,171
27-Nov-18,18:38:43,Inbound,66
27-Nov-18,18:39:36,on acd call,13
27-Nov-18,18:39:49,acw,13
27-Nov-18,18:40:02,available,13
27-Nov-18,18:40:15,on acd call,2203
27-Nov-18,19:16:58,acw,9
27-Nov-18,19:17:07,unscheduled break,636
27-Nov-18,19:27:43,available,356
27-Nov-18,19:33:31,Inbound,776
27-Nov-18,19:33:39,on acd call,768
27-Nov-18,19:46:27,acw,53
27-Nov-18,19:47:20,available,232
27-Nov-18,19:51:12,on acd call,1218
27-Nov-18,20:11:30,acw,14
27-Nov-18,20:11:44,available,413
27-Nov-18,20:18:37,on acd call,228
27-Nov-18,20:22:25,acw,112
27-Nov-18,20:24:17,break,784
27-Nov-18,20:37:21,available,437
27-Nov-18,20:44:38,on acd call,728
27-Nov-18,20:56:46,acw,44
27-Nov-18,20:57:30,available,389
27-Nov-18,21:03:59,on acd call,733
27-Nov-18,21:12:08,acw,244
27-Nov-18,21:16:12,acw,109
27-Nov-18,21:18:01,debrief,653
27-Nov-18,21:28:54,available,327
27-Nov-18,21:34:21,on acd call,140
27-Nov-18,21:36:41,acw,334
27-Nov-18,21:42:15,meal break,1826
27-Nov-18,22:12:41,available,339
27-Nov-18,22:18:20,unscheduled break,828
27-Nov-18,22:32:08,available,362
27-Nov-18,22:38:10,on acd call,6
27-Nov-18,22:38:16,acw,10
27-Nov-18,22:38:26,available,194
27-Nov-18,22:41:40,on acd call,2421
27-Nov-18,23:22:01,acw,25
27-Nov-18,23:22:26,debrief,1210
27-Nov-18,23:42:36,available,5
27-Nov-18,23:42:41,on acd call,704
27-Nov-18,23:48:04,Inbound,1081
27-Nov-18,23:54:25,acw,53
27-Nov-18,23:55:18,available,3
27-Nov-18,23:55:21,on acd call,279
28-Nov-18,0:00:00,on acd call,365
28-Nov-18,0:06:05,acw,70
28-Nov-18,0:07:15,available,4
28-Nov-18,0:07:19,on acd call,81
28-Nov-18,0:07:51,acw,48
28-Nov-18,0:08:40,acw,110
28-Nov-18,0:09:13,Inbound,1067
28-Nov-18,0:10:30,available,4
28-Nov-18,0:10:34,on acd call,218
28-Nov-18,0:13:23,acw,49
28-Nov-18,0:14:12,acw,99
28-Nov-18,0:15:51,available,5
28-Nov-18,0:15:56,on acd call,665
28-Nov-18,0:27:01,acw,152
28-Nov-18,0:29:33,break,983
28-Nov-18,0:45:56,available,218
28-Nov-18,0:49:34,on acd call,630
28-Nov-18,1:00:04,acw,25
28-Nov-18,1:00:29,debrief,458
28-Nov-18,1:08:07,available,691
28-Nov-18,1:19:38,on acd call,1616
28-Nov-18,1:46:34,acw,20
28-Nov-18,1:46:54,debrief,496
28-Nov-18,1:55:10,administration,574
28-Nov-18,2:04:44,administration,0
28-Nov-18,17:56:14,logged out,0
28-Nov-18,17:56:14,not ready,361
28-Nov-18,18:02:15,available,4
28-Nov-18,18:02:19,on acd call,88
28-Nov-18,18:03:03,acw,44
28-Nov-18,18:03:47,acw,69
28-Nov-18,18:04:56,debrief,112
28-Nov-18,18:06:48,available,364
28-Nov-18,18:12:52,unscheduled break,156
28-Nov-18,18:15:28,available,949
28-Nov-18,18:31:17,on acd call,128
28-Nov-18,18:32:32,acw,53
28-Nov-18,18:33:25,acw,70
28-Nov-18,18:34:35,available,1469
28-Nov-18,18:58:12,Inbound,893
28-Nov-18,19:01:37,on acd call,290
28-Nov-18,19:13:05,acw,121
28-Nov-18,19:15:06,available,160
28-Nov-18,19:17:46,debrief,856
28-Nov-18,19:32:02,available,900
28-Nov-18,19:46:10,Inbound,544
28-Nov-18,19:47:02,on acd call,492
28-Nov-18,19:55:14,acw,593
28-Nov-18,20:05:07,break,693
28-Nov-18,20:16:40,unscheduled break,244
28-Nov-18,20:20:44,available,88
28-Nov-18,20:21:19,Inbound,61
28-Nov-18,20:22:12,on acd call,9
28-Nov-18,20:22:21,acw,7
28-Nov-18,20:22:28,available,119
28-Nov-18,20:24:27,on acd call,403
28-Nov-18,20:27:34,acw,216
28-Nov-18,20:31:10,acw,101
28-Nov-18,20:32:51,available,301
28-Nov-18,20:36:58,Inbound,613
28-Nov-18,20:37:52,on acd call,560
28-Nov-18,20:47:12,acw,255
28-Nov-18,20:51:27,available,440
28-Nov-18,20:58:47,on acd call,2397
28-Nov-18,21:38:44,acw,211
28-Nov-18,21:42:15,debrief,833
28-Nov-18,21:56:08,meal break,1815
28-Nov-18,22:26:23,available,240
28-Nov-18,22:30:23,on acd call,11
28-Nov-18,22:30:34,acw,14
28-Nov-18,22:30:48,debrief,183
28-Nov-18,22:33:51,available,73
28-Nov-18,22:35:04,on acd call,531
28-Nov-18,22:43:55,acw,14
28-Nov-18,22:44:09,available,142
28-Nov-18,22:46:31,on acd call,728
28-Nov-18,22:58:39,acw,299
28-Nov-18,23:03:38,available,37
28-Nov-18,23:04:09,Inbound,623
28-Nov-18,23:04:15,on acd call,617
28-Nov-18,23:14:32,acw,28
28-Nov-18,23:15:00,available,166
28-Nov-18,23:17:46,unscheduled break,449
28-Nov-18,23:25:15,available,148
28-Nov-18,23:27:43,on acd call,525
28-Nov-18,23:36:28,acw,14
28-Nov-18,23:36:42,available,733
28-Nov-18,23:48:49,Inbound,415
28-Nov-18,23:48:55,on acd call,409
28-Nov-18,23:55:44,acw,32
28-Nov-18,23:56:16,available,224
29-Nov-18,0:00:00,available,342
29-Nov-18,0:04:50,Inbound,2629
29-Nov-18,0:05:42,on acd call,2577
29-Nov-18,0:48:39,acw,11
29-Nov-18,0:48:50,debrief,756
29-Nov-18,1:01:26,break,672
29-Nov-18,1:12:38,available,1522
29-Nov-18,1:38:00,unscheduled break,597
29-Nov-18,1:47:57,available,4
29-Nov-18,1:48:01,on acd call,450
29-Nov-18,1:55:31,acw,559
29-Nov-18,2:04:50,acw,0
29-Nov-18,18:04:00,logged out,0
29-Nov-18,18:04:00,not ready,42
29-Nov-18,18:04:42,available,721
29-Nov-18,18:15:50,Inbound,1875
29-Nov-18,18:16:43,on acd call,1822
29-Nov-18,18:47:05,acw,174
29-Nov-18,18:49:59,available,266
29-Nov-18,18:54:25,on acd call,95
29-Nov-18,18:55:06,acw,54
29-Nov-18,18:56:00,acw,91
29-Nov-18,18:57:31,available,355
29-Nov-18,19:02:33,Inbound,1388
29-Nov-18,19:03:26,on acd call,1335
29-Nov-18,19:25:41,acw,40
29-Nov-18,19:26:21,debrief,695
29-Nov-18,19:37:56,available,365
29-Nov-18,19:44:01,unscheduled break,828
29-Nov-18,19:57:49,break,601
29-Nov-18,20:07:50,available,389
29-Nov-18,20:14:13,Inbound,29
29-Nov-18,20:14:19,on acd call,24
29-Nov-18,20:14:43,acw,77
29-Nov-18,20:16:00,available,149
29-Nov-18,20:18:29,on acd call,3318
29-Nov-18,21:13:47,acw,25
29-Nov-18,21:14:12,debrief,109
29-Nov-18,21:15:58,outbound call,537
29-Nov-18,21:24:55,outbound acw,449
29-Nov-18,21:32:24,meal break,2139
29-Nov-18,22:08:03,available,1287
29-Nov-18,22:29:30,on acd call,37
29-Nov-18,22:30:07,acw,132
29-Nov-18,22:32:19,available,809
29-Nov-18,22:44:55,Inbound,926
29-Nov-18,22:45:48,on acd call,873
29-Nov-18,23:00:21,acw,6
29-Nov-18,23:00:27,available,208
29-Nov-18,23:03:55,on acd call,530
29-Nov-18,23:12:45,acw,49
29-Nov-18,23:13:34,available,570
29-Nov-18,23:23:04,on acd call,28
29-Nov-18,23:23:32,acw,26
29-Nov-18,23:23:58,debrief,734
29-Nov-18,23:36:12,available,540
29-Nov-18,23:44:17,Inbound,2559
29-Nov-18,23:45:12,on acd call,888
30-Nov-18,0:00:00,on acd call,1616
30-Nov-18,0:26:56,acw,58
30-Nov-18,0:27:54,available,1105
30-Nov-18,0:46:19,break,681
30-Nov-18,0:57:40,available,542
30-Nov-18,1:06:42,on acd call,2908
30-Nov-18,1:55:10,acw,66
30-Nov-18,1:56:16,acw,0
30-Nov-18,17:58:25,logged out,0
30-Nov-18,17:58:25,not ready,237
30-Nov-18,18:02:22,available,423
30-Nov-18,18:09:25,unscheduled break,350
30-Nov-18,18:15:15,available,490
30-Nov-18,18:22:33,Inbound,1717
30-Nov-18,18:23:25,on acd call,1665
30-Nov-18,18:51:10,acw,135
30-Nov-18,18:53:25,available,87
30-Nov-18,18:54:52,unscheduled break,275
30-Nov-18,18:59:27,available,376
30-Nov-18,19:05:43,on acd call,84
30-Nov-18,19:07:07,acw,17
30-Nov-18,19:07:24,debrief,137
30-Nov-18,19:09:41,available,605
30-Nov-18,19:19:46,unscheduled break,373
30-Nov-18,19:25:59,available,514
30-Nov-18,19:33:40,Inbound,581
30-Nov-18,19:34:33,on acd call,528
30-Nov-18,19:43:21,acw,76
30-Nov-18,19:44:37,debrief,309
30-Nov-18,19:49:46,available,4
30-Nov-18,19:53:23,on acd call,150
30-Nov-18,19:55:54,acw,302
30-Nov-18,20:00:56,break,812
30-Nov-18,20:14:28,available,521
30-Nov-18,20:23:09,unscheduled break,284
30-Nov-18,20:27:53,available,231
30-Nov-18,20:30:51,Inbound,839
30-Nov-18,20:31:44,on acd call,786
30-Nov-18,20:44:50,acw,192
30-Nov-18,20:48:02,available,332
30-Nov-18,20:53:34,on acd call,488
30-Nov-18,21:01:42,acw,202
30-Nov-18,21:05:04,available,59
30-Nov-18,21:06:03,on acd call,370
30-Nov-18,21:12:13,acw,105
30-Nov-18,21:13:58,available,123
30-Nov-18,21:16:01,debrief,483
30-Nov-18,21:24:04,available,4
30-Nov-18,21:24:08,on acd call,893
30-Nov-18,21:39:01,acw,86
30-Nov-18,21:40:27,unscheduled break,83
30-Nov-18,21:41:50,meal break,1766
30-Nov-18,22:11:16,available,125
30-Nov-18,22:13:21,on acd call,735
30-Nov-18,22:24:48,acw,48
30-Nov-18,22:25:36,acw,104
30-Nov-18,22:27:20,debrief,479
30-Nov-18,22:35:19,available,244
30-Nov-18,22:39:23,on acd call,306
30-Nov-18,22:44:29,acw,31
30-Nov-18,22:44:52,outbound acw,201
30-Nov-18,22:45:00,outbound call,193
30-Nov-18,22:45:55,outbound acw,144
30-Nov-18,22:48:13,outbound acw,290
30-Nov-18,22:53:03,available,3
30-Nov-18,22:53:06,on acd call,1584
30-Nov-18,23:19:30,acw,38
30-Nov-18,23:20:08,debrief,783
30-Nov-18,23:33:11,available,565
30-Nov-18,23:43:31,on acd call,44
30-Nov-18,23:44:15,acw,64
30-Nov-18,23:45:19,available,224
30-Nov-18,23:49:03,on acd call,657
1-Dec-18,0:00:00,on acd call,1398
1-Dec-18,0:23:18,acw,82
1-Dec-18,0:24:40,break,1177
1-Dec-18,0:44:17,available,386
1-Dec-18,0:50:43,debrief,596
1-Dec-18,1:00:39,available,652
1-Dec-18,1:13:19,on acd call,25
1-Dec-18,1:13:45,acw,9
1-Dec-18,1:13:54,available,954
1-Dec-18,1:29:48,unscheduled break,107
1-Dec-18,1:31:35,available,953
1-Dec-18,1:47:28,administration,217
1-Dec-18,1:51:05,administration,0
4-Dec-18,17:21:38,logged out,0
4-Dec-18,17:21:38,not ready,2398
4-Dec-18,18:01:36,available,80
4-Dec-18,18:02:56,on acd call,908
4-Dec-18,18:18:04,acw,111
4-Dec-18,18:19:55,available,354
4-Dec-18,18:25:49,debrief,606
4-Dec-18,18:35:55,available,647
4-Dec-18,18:46:42,on acd call,133
4-Dec-18,18:48:08,acw,47
4-Dec-18,18:48:55,acw,142
4-Dec-18,18:51:17,unscheduled break,548
4-Dec-18,18:58:55,Inbound,5228
4-Dec-18,19:00:25,available,6
4-Dec-18,19:00:31,on acd call,5132
4-Dec-18,20:26:03,acw,42
4-Dec-18,20:26:45,break,817
4-Dec-18,20:40:22,available,1505
4-Dec-18,21:05:27,unscheduled break,344
4-Dec-18,21:11:11,available,1076
4-Dec-18,21:29:07,unscheduled break,694
4-Dec-18,21:40:41,available,477
4-Dec-18,21:48:38,meal break,1976
4-Dec-18,22:21:34,available,148
4-Dec-18,22:24:02,on acd call,465
4-Dec-18,22:30:21,acw,96
4-Dec-18,22:31:47,acw,226
4-Dec-18,22:35:33,outbound call,208
4-Dec-18,22:39:01,debrief,562
4-Dec-18,22:39:01,outbound call,0
4-Dec-18,22:48:23,available,2
4-Dec-18,22:48:25,on acd call,1617
4-Dec-18,23:15:22,acw,27
4-Dec-18,23:15:39,outbound call,278
4-Dec-18,23:17:49,Inbound,445
4-Dec-18,23:20:18,outbound acw,51
4-Dec-18,23:21:09,available,3
4-Dec-18,23:21:12,on acd call,242
4-Dec-18,23:25:14,acw,269
4-Dec-18,23:29:43,debrief,331
4-Dec-18,23:34:24,Inbound,62
4-Dec-18,23:35:14,available,4
4-Dec-18,23:35:18,on acd call,8
4-Dec-18,23:35:26,acw,16
4-Dec-18,23:35:31,Inbound,59
4-Dec-18,23:35:42,available,42
4-Dec-18,23:36:24,on acd call,7
4-Dec-18,23:36:31,acw,13
4-Dec-18,23:36:44,available,252
4-Dec-18,23:40:56,on acd call,535
4-Dec-18,23:49:51,acw,5
4-Dec-18,23:49:56,debrief,604
5-Dec-18,0:00:00,debrief,364
5-Dec-18,0:06:04,available,2
5-Dec-18,0:06:06,on acd call,1337
5-Dec-18,0:28:23,acw,27
5-Dec-18,0:28:50,break,606
5-Dec-18,0:38:56,available,4
5-Dec-18,0:39:00,on acd call,607
5-Dec-18,0:49:07,acw,49
5-Dec-18,0:49:56,debrief,69
5-Dec-18,0:50:54,outbound call,237
5-Dec-18,0:54:52,outbound acw,396
5-Dec-18,0:56:11,Inbound,3553
5-Dec-18,1:01:28,unscheduled break,429
5-Dec-18,1:08:37,available,3
5-Dec-18,1:08:40,on acd call,104
5-Dec-18,1:09:32,acw,51
5-Dec-18,1:10:24,acw,25
5-Dec-18,1:10:49,available,4
5-Dec-18,1:10:53,on acd call,2671
5-Dec-18,1:55:24,acw,62
5-Dec-18,1:56:26,acw,0
5-Dec-18,17:40:07,logged out,0
5-Dec-18,17:40:07,not ready,1275
5-Dec-18,18:01:22,available,902
5-Dec-18,18:16:24,unscheduled break,624
5-Dec-18,18:26:48,available,1468
5-Dec-18,18:51:16,on acd call,114
5-Dec-18,18:52:14,acw,56
5-Dec-18,18:53:10,acw,102
5-Dec-18,18:54:52,available,612
5-Dec-18,19:05:04,on acd call,227
5-Dec-18,19:08:01,acw,50
5-Dec-18,19:08:51,acw,10
5-Dec-18,19:09:01,available,410
5-Dec-18,19:15:51,on acd call,234
5-Dec-18,19:16:50,acw,175
5-Dec-18,19:19:45,acw,38
5-Dec-18,19:20:23,break,1024
5-Dec-18,19:37:21,outbound call,3554
5-Dec-18,19:37:27,outbound call,307
5-Dec-18,19:42:34,coaching,0
5-Dec-18,20:37:24,debrief,466
5-Dec-18,20:45:10,available,241
5-Dec-18,20:49:11,on acd call,506
5-Dec-18,20:57:37,acw,8
5-Dec-18,20:57:45,debrief,267
5-Dec-18,21:02:12,available,195
5-Dec-18,21:05:27,on acd call,486
5-Dec-18,21:12:41,acw,51
5-Dec-18,21:13:33,acw,41
5-Dec-18,21:14:14,debrief,140
5-Dec-18,21:16:34,available,370
5-Dec-18,21:22:44,unscheduled break,213
5-Dec-18,21:26:17,available,613
5-Dec-18,21:35:38,Inbound,68
5-Dec-18,21:36:30,on acd call,16
5-Dec-18,21:36:46,acw,36
5-Dec-18,21:37:22,available,688
5-Dec-18,21:47:58,Inbound,1115
5-Dec-18,21:48:50,on acd call,1063
5-Dec-18,22:06:33,acw,177
5-Dec-18,22:09:30,meal break,1775
5-Dec-18,22:39:05,available,611
5-Dec-18,22:48:24,Inbound,822
5-Dec-18,22:49:16,on acd call,770
5-Dec-18,23:02:06,acw,143
5-Dec-18,23:04:29,available,30
5-Dec-18,23:04:59,unscheduled break,611
5-Dec-18,23:15:10,available,414
5-Dec-18,23:21:57,Inbound,346
5-Dec-18,23:22:04,on acd call,340
5-Dec-18,23:27:44,acw,16
5-Dec-18,23:28:00,available,80
5-Dec-18,23:29:20,at a training session,1840
6-Dec-18,0:00:00,at a training session,2774
6-Dec-18,0:46:14,break,791
6-Dec-18,0:58:30,Inbound,502
6-Dec-18,0:59:25,available,4
6-Dec-18,0:59:29,on acd call,443
6-Dec-18,1:06:52,acw,228
6-Dec-18,1:10:40,available,1029
6-Dec-18,1:27:49,unscheduled break,258
6-Dec-18,1:32:07,available,714
6-Dec-18,1:44:01,on acd call,54
6-Dec-18,1:44:55,acw,17
6-Dec-18,1:45:12,available,348
6-Dec-18,1:51:00,administration,676
6-Dec-18,2:02:16,administration,0
6-Dec-18,18:00:48,logged out,0
6-Dec-18,18:00:48,not ready,208
6-Dec-18,18:04:16,available,506
6-Dec-18,18:12:42,on acd call,10
6-Dec-18,18:12:52,acw,14
6-Dec-18,18:13:06,available,1225
6-Dec-18,18:33:31,unscheduled break,308
6-Dec-18,18:38:39,available,431
6-Dec-18,18:44:58,Inbound,833
6-Dec-18,18:45:50,on acd call,781
6-Dec-18,18:58:51,acw,4
6-Dec-18,18:58:55,debrief,632
6-Dec-18,19:09:27,available,1007
6-Dec-18,19:26:14,unscheduled break,174
6-Dec-18,19:29:08,available,466
6-Dec-18,19:36:01,Inbound,133
6-Dec-18,19:36:54,on acd call,80
6-Dec-18,19:37:40,acw,47
6-Dec-18,19:38:14,acw,336
6-Dec-18,19:43:50,debrief,397
6-Dec-18,19:50:27,break,593
6-Dec-18,20:00:20,available,719
6-Dec-18,20:12:19,on acd call,1786
6-Dec-18,20:42:05,acw,207
6-Dec-18,20:45:32,available,306
6-Dec-18,20:49:45,Inbound,1319
6-Dec-18,20:50:38,on acd call,1267
6-Dec-18,21:11:45,acw,66
6-Dec-18,21:12:51,debrief,1118
6-Dec-18,21:31:29,available,111
6-Dec-18,21:33:20,meal break,1811
6-Dec-18,22:03:31,available,303
6-Dec-18,22:07:43,Inbound,587
6-Dec-18,22:08:34,on acd call,536
6-Dec-18,22:17:30,acw,61
6-Dec-18,22:17:43,Inbound,1574
6-Dec-18,22:18:31,available,4
6-Dec-18,22:18:35,on acd call,1523
6-Dec-18,22:43:58,acw,62
6-Dec-18,22:45:00,available,297
6-Dec-18,22:49:04,Inbound,61
6-Dec-18,22:49:57,on acd call,8
6-Dec-18,22:50:05,acw,666
6-Dec-18,23:01:11,debrief,532
6-Dec-18,23:06:07,Inbound,245
6-Dec-18,23:10:03,available,4
6-Dec-18,23:10:07,on acd call,6
6-Dec-18,23:10:13,acw,14
6-Dec-18,23:10:22,Inbound,58
6-Dec-18,23:10:27,available,47
6-Dec-18,23:11:14,on acd call,6
6-Dec-18,23:11:20,acw,16
6-Dec-18,23:11:36,available,4
6-Dec-18,23:11:40,on acd call,32
6-Dec-18,23:12:12,acw,21
6-Dec-18,23:12:33,administration,397
6-Dec-18,23:19:10,available,4
6-Dec-18,23:19:14,on acd call,1166
6-Dec-18,23:38:40,acw,53
6-Dec-18,23:39:33,available,32
6-Dec-18,23:40:05,on acd call,8
6-Dec-18,23:40:13,acw,9
6-Dec-18,23:40:22,available,364
6-Dec-18,23:47:57,on acd call,101
6-Dec-18,23:49:38,acw,12
6-Dec-18,23:49:50,available,185
6-Dec-18,23:52:02,Inbound,1831
6-Dec-18,23:52:55,on acd call,425
7-Dec-18,0:00:00,on acd call,1354
7-Dec-18,0:22:34,acw,277
7-Dec-18,0:27:11,available,117
7-Dec-18,0:29:08,on acd call,105
7-Dec-18,0:30:53,acw,61
7-Dec-18,0:31:54,break,807
7-Dec-18,0:42:45,Inbound,429
7-Dec-18,0:45:21,available,3
7-Dec-18,0:46:10,on acd call,42
7-Dec-18,0:46:53,acw,167
7-Dec-18,0:49:40,available,4
7-Dec-18,0:49:44,on acd call,10
7-Dec-18,0:49:54,acw,17
7-Dec-18,0:50:11,debrief,543
7-Dec-18,0:59:14,available,3
7-Dec-18,0:59:17,on acd call,2914
7-Dec-18,1:47:51,acw,15
7-Dec-18,1:48:06,administration,688
7-Dec-18,1:59:34,administration,0
7-Dec-18,18:04:46,logged out,0
7-Dec-18,18:04:46,not ready,3
7-Dec-18,18:04:49,available,487
7-Dec-18,18:14:10,on acd call,54
7-Dec-18,18:15:04,acw,67
7-Dec-18,18:16:11,available,313
7-Dec-18,18:30:33,on acd call,47
7-Dec-18,18:31:21,acw,60
7-Dec-18,18:32:21,available,601
7-Dec-18,18:42:22,unscheduled break,636
7-Dec-18,18:52:58,available,245
7-Dec-18,18:56:53,Inbound,3
7-Dec-18,18:57:03,administration,8
7-Dec-18,18:57:11,available,18
7-Dec-18,18:57:29,on acd call,158
7-Dec-18,18:59:51,acw,16
7-Dec-18,19:00:07,acw,42
7-Dec-18,19:00:49,debrief,878
7-Dec-18,19:13:47,Inbound,460
7-Dec-18,19:15:27,available,4
7-Dec-18,19:15:31,on acd call,356
7-Dec-18,19:21:27,acw,198
7-Dec-18,19:24:45,debrief,479
7-Dec-18,19:28:14,Inbound,274
7-Dec-18,19:32:44,available,4
7-Dec-18,19:32:48,acw,246
7-Dec-18,19:32:48,on acd call,0
